+-----------------------+----------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| Package Name          | File Name                                                      | Type     | Blank    | JavaDoc  | Comment  | Code     | Total    |
| sampling              | SharedStateSampler.java                                        | src      |        3 |       14 |       16 |        5 |       38 |
| sampling              | SubsetSamplerUtils.java                                        | src      |        7 |       37 |       20 |       37 |      101 |
| sampling              | SubsetSamplerUtils_ESTest.java                                 | test     |       28 |        0 |       41 |      142 |      211 |
| sampling              | SubsetSamplerUtils_ESTest_scaffolding.java                     | test     |       16 |        5 |        0 |       81 |      102 |
| sampling              | UnitSphereSampler.java                                         | src      |       34 |       86 |       29 |      140 |      289 |
| sampling              | UnitSphereSampler_ESTest.java                                  | test     |      117 |        0 |       38 |      573 |      728 |
| sampling              | UnitSphereSampler_ESTest_scaffolding.java                      | test     |       16 |        5 |        0 |      103 |      124 |
| sampling              | package-info.java                                              | src      |        2 |       15 |       16 |        1 |       34 |
+-----------------------+----------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| 3 package(s)          | 154 file(s)                                                    | java     |     3070 |     4962 |     3457 |    17944 |    29433 |
+-----------------------+----------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
